Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily Return,MA_7,MA_30,MA_90,Volatility_30,Cumulative Return
2020-10-01,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400,0.0,0.0,AAPL,0.008462207879326389,109.80118669782367,114.68788070678711,99.89517178005643,0.031624282047845106,1.4776067298110975
2020-10-02,109.93473092714387,112.3498120079921,109.28227217240111,110.06132507324219,144712000,0.0,0.0,AAPL,-0.03228024912852312,110.62197440011161,114.51729914347331,100.259117380778,0.03191624632417832,1.429909216458813
2020-10-05,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800,0.0,0.0,AAPL,0.030791022682860936,111.77386474609375,114.26183319091797,100.66033935546875,0.03094869503575802,1.4739375835772281
2020-10-06,112.67115502536377,113.08016573983656,109.31147351071068,110.1976547241211,161498200,0.0,0.0,AAPL,-0.028669586879700226,111.89628601074219,113.84966252644857,101.02625859578451,0.031217847417102356,1.4316804019696054
2020-10-07,111.61944859952521,112.52510309938262,111.14227060574487,112.0674057006836,96849000,0.0,0.0,AAPL,0.01696724836153196,111.91298021589007,113.53333307902018,101.40239520602756,0.03141249293599341,1.4559720789241617
2020-10-08,113.206779666247,113.35285441626657,111.59023197745923,111.96028900146484,83477200,0.0,0.0,AAPL,-0.0009558238503784011,112.03540475027901,113.15833053588867,101.77331839667426,0.031271805524801556,1.454580426085641
2020-10-09,112.26215233421078,113.93712666712412,111.91157596547687,113.90791320800781,100506900,0.0,0.0,AAPL,0.01739566969604267,112.196779523577,112.89734573364258,102.16107550726997,0.03143120993796319,1.4798838267241559
2020-10-12,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800,0.0,0.0,AAPL,0.06352077924530897,113.25546373639789,112.8841178894043,102.63678775363498,0.033613255496577225,1.573887200590204
2020-10-13,121.99064438590798,122.10750566774655,116.5177710390298,117.9298095703125,262330500,0.0,0.0,AAPL,-0.026527422720718397,114.37953295026507,112.62637939453126,103.05200525919597,0.033348293915574555,1.5321360295054196
2020-10-14,117.83243516871921,119.8092921898273,116.48856378941026,118.01746368408203,150712000,0.0,0.0,AAPL,0.0007432735971415472,115.03199550083706,112.20471522013347,103.46290444268121,0.032425667702599026,1.5332748257633804
2020-10-15,115.61212268187877,118.02719653089068,115.05704456556252,117.5500259399414,112559200,0.0,0.0,AAPL,-0.0039607506342611565,116.08233424595424,111.85770950317382,103.84017673068577,0.03225155121508336,1.5272019065247413
2020-10-16,118.10509791229572,118.36803393931339,115.69975705683035,115.90425872802734,115393800,0.0,0.0,AAPL,-0.014000568683455006,116.63045610700335,111.79733276367188,104.1752661810981,0.028834518495560735,1.5058202113389383
2020-10-19,116.81966187710711,117.26761901216874,112.6322326077899,112.94385528564453,120639300,0.0,0.0,AAPL,-0.025541800403809822,116.77096557617188,111.63567810058593,104.52320336235894,0.029204714696374857,1.4673588520568963
2020-10-20,113.15809570072342,115.86532667753185,112.60301754486916,114.43380737304688,124423700,0.0,0.0,AAPL,0.013191971211130804,116.8460933140346,111.78791936238606,104.87986509535048,0.026472453542816732,1.4867162077896288
2020-10-21,113.61577807356772,115.60237527015637,113.40153610682727,113.810546875,89946000,0.0,0.0,AAPL,-0.005446471740777503,115.79853820800781,111.77331161499023,105.21828791300456,0.025492989517693576,1.4786188499773467
2020-10-22,114.37535009937378,114.94990873770219,111.59021957921263,112.71985626220703,101988000,0.0,0.0,AAPL,-0.00958338785588031,115.05425916399274,111.84667256673177,105.52004733615452,0.024807348524363153,1.464448672046998
2020-10-23,113.34310783010538,113.49892286939378,111.28834343492714,112.02845001220703,82572600,0.0,0.0,AAPL,-0.006133846093554829,114.19868578229632,111.94535344441732,105.81544740464952,0.024703076643119746,1.455465969280751
2020-10-26,111.02541726060738,113.49892534064216,109.92499395326571,112.03819274902344,111850700,0.0,0.0,AAPL,8.696663048834985e-05,113.41128104073661,111.9352902730306,106.11057756212023,0.02409619022764459,1.4555925462518897
2020-10-27,112.46666475299311,114.20980646740922,111.54153712055215,113.547607421875,92276800,0.0,0.0,AAPL,0.013472322569793693,113.07461656842914,111.96969833374024,106.42790654500325,0.02421740192530346,1.4752027585651826
2020-10-28,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800,0.0,0.0,AAPL,-0.04631217331661974,112.40963309151786,111.93950983683268,106.6620994567871,0.025114942650617682,1.4068829127333562
2020-10-29,109.42834593101287,113.86897045793137,109.26279059723784,112.30111694335938,146129200,0.0,0.0,AAPL,0.03705036589596533,112.10496303013393,112.10116373697916,106.92018805609808,0.02580661661403321,1.4590084394229086
2020-10-30,108.15264357304628,109.058298117793,104.90008242224502,106.01023864746094,190272600,0.0,0.0,AAPL,-0.056017949483719964,110.99063328334263,112.16673482259115,107.12584847344293,0.02723636951284405,1.377277778366995
2020-11-02,106.25369543303232,107.78259533653008,104.51055354833466,105.92259216308594,122866900,0.0,0.0,AAPL,-0.0008267737672629227,110.01959555489677,112.12421162923177,107.3176281399197,0.026667005005816338,1.376139081229607
2020-11-03,106.78928656758603,108.57137455492787,105.8836321285859,107.54886627197266,107624400,0.0,0.0,AAPL,0.015353420603442025,109.37965502057757,112.07974039713541,107.55774663289388,0.02665969456873707,1.3972675233525595
2020-11-04,111.15201788927038,112.56405650493748,109.40887600344215,111.94081115722656,138235500,0.0,0.0,AAPL,0.04083673810328636,109.36574336460659,112.33390706380209,107.82465794881185,0.026458986717136864,1.4543273712639355
2020-11-05,114.8622570736407,116.48854482511521,113.81053537089608,115.91398620605469,126387100,0.0,0.0,AAPL,0.035493534554145834,109.70379747663226,112.68480682373047,108.12756110297309,0.027101061452213436,1.5059465900689322
2020-11-06,115.42137214222052,116.27981104293774,113.2850208285467,115.78231048583984,114457900,0.205,0.0,AAPL,-0.0011359778446473623,110.77427455357143,112.89952697753907,108.43086429172092,0.026337815319716264,1.5042358681073915
2020-11-09,117.54797309772637,119.00146877246537,113.20699283584307,113.47037506103516,154515300,0.0,0.0,AAPL,-0.01996795032940235,110.94131142752511,112.95018793741862,108.70847930908204,0.026312774481846164,1.4741993610093176
2020-11-10,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400,0.0,0.0,AAPL,-0.0030089850666206175,111.95826939174107,113.01770884195963,108.95600102742513,0.026276017049196142,1.4697635171468189
2020-11-11,114.31905635772775,116.6992756479048,113.58743002030904,116.56270599365234,112295000,0.0,0.0,AAPL,0.030352635348832813,113.47828565325055,113.14385604858398,109.24480785793729,0.02670404621864168,1.5143747132317942
2020-11-12,116.6895483082406,117.57725123067529,115.66526826294195,116.28958892822266,103162300,0.0,0.0,AAPL,-0.002343091326693858,114.72696031842914,113.2290875752767,109.507142384847,0.026678993374817057,1.5108263949758562
2020-11-13,116.51393137193214,116.7382926065819,114.98239392252158,116.33834075927734,81581900,0.0,0.0,AAPL,0.00041922782171655015,115.35517883300781,113.43832143147786,109.7655899895562,0.02592620059180071,1.511459775434414
2020-11-16,116.00669253232006,118.02598131332323,115.25555928981679,117.35289001464844,91183000,0.0,0.0,AAPL,0.008720678400170323,115.56073651994977,113.5684102376302,110.03350134955512,0.02539385620394,1.5246407300507712
2020-11-17,116.62124041188267,117.71379763887923,116.0456904933859,116.46515655517578,74271000,0.0,0.0,AAPL,-0.007564649318494432,115.65828595842633,113.77732696533204,110.29632848103842,0.024816761768139673,1.5131073575912437
2020-11-18,115.70428932807029,116.88464581939557,115.10923253060614,115.13849639892578,76322100,0.0,0.0,AAPL,-0.01139104772182653,115.89658900669643,113.87969665527343,110.52734942966038,0.02477266274891785,1.495871479472675
2020-11-19,114.70926343660877,116.14325240275551,113.94837315477305,115.7335433959961,74113000,0.0,0.0,AAPL,0.0051680976882713114,116.2686745779855,114.0054718017578,110.75777265760634,0.024779538985198007,1.5036022894076888
2020-11-20,115.73350227079321,115.86031479187417,114.41657667846306,114.46534729003906,73604300,0.0,0.0,AAPL,-0.010957895772859438,115.96905190604073,114.02405293782552,110.98709267510309,0.02468901796586049,1.4871259722365264
2020-11-23,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300,0.0,0.0,AAPL,-0.029742251020815402,115.2220949445452,113.68796819051107,111.18069169786241,0.022222831657212488,1.4428954982706934
2020-11-24,111.11941434226163,113.01188278583413,109.83174481299207,112.34854125976562,113874200,0.0,0.0,AAPL,0.011594099954709058,114.6521235874721,113.50192591349284,111.3666724310981,0.02189810415485826,1.4596245729018436
2020-11-25,112.71924799503968,113.88984730295674,112.34855250829112,113.18748474121094,76499200,0.0,0.0,AAPL,0.0074673286545443585,114.05706569126674,113.34092661539714,111.576636589898,0.02195494230339725,1.4705240692999506
2020-11-27,113.71424262866907,114.61170248347958,113.37281849287028,113.73374938964844,46691300,0.0,0.0,AAPL,0.004826193016714386,113.66686466761998,113.21371739705404,111.78972744411892,0.02197486009377241,1.4776211022941164
2020-11-30,114.10443850293899,118.00644542136735,113.94835465380783,116.13348388671875,169410200,0.0,0.0,AAPL,0.02109958134633283,113.80900573730469,113.22135823567709,112.07730212741428,0.022184766150916954,1.508798288941029
2020-12-01,118.04548519888809,120.44521894311592,117.06998331379602,119.71359252929688,127728200,0.0,0.0,AAPL,0.030827531584864065,114.37758418491909,113.44701614379883,112.4071401807997,0.022306925832969473,1.5553108158485474
2020-12-02,119.03074406626739,120.34767764614222,117.9284295476018,120.06478118896484,89004200,0.0,0.0,AAPL,0.002933573809356993,115.17750331333706,113.6347152709961,112.71717258029514,0.02221078761459286,1.5598734349233303
2020-12-03,120.49398518452733,120.74761774931302,119.21608014318339,119.9281997680664,78967600,0.0,0.0,AAPL,-0.0011375644010334085,116.4442618233817,113.83863703409831,113.04250954522027,0.02217593272420999,1.5580989784336439
2020-12-04,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400,0.0,0.0,AAPL,-0.005612616242183344,117.43091147286552,114.05647811889648,113.34106114705403,0.022116268602100277,1.549353966800358
2020-12-07,119.31362823363807,121.51826448637165,119.25510050455729,120.71835327148438,86712000,0.0,0.0,AAPL,0.012270037949580148,118.50674983433315,114.3461415608724,113.64345024956597,0.022134712866090218,1.568364598770331
2020-12-08,121.3231513423879,121.9182079857445,120.07450289170544,121.33290100097656,82225500,0.0,0.0,AAPL,0.005090756399817042,119.59234292166573,114.65596516927083,113.84390385945638,0.022132948623477165,1.5763487608887674
2020-12-09,121.47926132528053,122.86447236147791,118.03574049984375,118.796630859375,115089200,0.0,0.0,AAPL,-0.020903399825420332,119.97279248918805,114.8309326171875,113.98725789388021,0.022454164118020516,1.5433977124756035
